region,categorie,typeCategorie,annee,pourcentage
Rhne-Alpes;habitus assidus;habitudes;2013;4,218846541
Rhne-Alpes;habitus assidus;habitudes;2014;4,494214826
Rhne-Alpes;habitus assidus;habitudes;2015;4,773880528
Alsace;habitus rguliers;habitudes;2005;38,7
Alsace;habitus rguliers;habitudes;2006;31,3
Alsace;habitus rguliers;habitudes;2007;28,9
Alsace;habitus rguliers;habitudes;2008;25,91623037
Alsace;habitus rguliers;habitudes;2009;28,81806109
Alsace;habitus rguliers;habitudes;2010;28,72062663
Alsace;habitus rguliers;habitudes;2011;27,31591449
Alsace;habitus rguliers;habitudes;2012;25,71785268
Alsace;habitus rguliers;habitudes;2013;20,51697235
Alsace;habitus rguliers;habitudes;2014;25,21136362
Alsace;habitus rguliers;habitudes;2015;24,57143754
Aquitaine;habitus rguliers;habitudes;2005;36,4
Aquitaine;habitus rguliers;habitudes;2006;31,3
Aquitaine;habitus rguliers;habitudes;2007;33
Aquitaine;habitus rguliers;habitudes;2008;27,4664562
Aquitaine;habitus rguliers;habitudes;2009;29,19768404
Aquitaine;habitus rguliers;habitudes;2010;29,47368421
Aquitaine;habitus rguliers;habitudes;2011;27,24616508
Aquitaine;habitus rguliers;habitudes;2012;29,91893884
Aquitaine;habitus rguliers;habitudes;2013;25,75472521
Aquitaine;habitus rguliers;habitudes;2014;29,17467891
Aquitaine;habitus rguliers;habitudes;2015;27,88354807
Auvergne;habitus rguliers;habitudes;2005;25,2
Auvergne;habitus rguliers;habitudes;2006;25,4
Auvergne;habitus rguliers;habitudes;2007;27,3
Auvergne;habitus rguliers;habitudes;2008;25,49889135
Auvergne;habitus rguliers;habitudes;2009;27,74193548
Auvergne;habitus rguliers;habitudes;2010;26,72672673
Auvergne;habitus rguliers;habitudes;2011;25,40792541
Auvergne;habitus rguliers;habitudes;2012;27,31092437
Auvergne;habitus rguliers;habitudes;2013;24,54707136
Auvergne;habitus rguliers;habitudes;2014;29,74641512
Auvergne;habitus rguliers;habitudes;2015;23,26024384
Basse-Normandie;habitus rguliers;habitudes;2005;34,4
Basse-Normandie;habitus rguliers;habitudes;2006;30,9
Basse-Normandie;habitus rguliers;habitudes;2007;26,6
Basse-Normandie;habitus rguliers;habitudes;2008;25,68421053
Basse-Normandie;habitus rguliers;habitudes;2009;28,08988764
Basse-Normandie;habitus rguliers;habitudes;2010;30,06872852
Basse-Normandie;habitus rguliers;habitudes;2011;27,20588235
Basse-Normandie;habitus rguliers;habitudes;2012;26,35658915
Basse-Normandie;habitus rguliers;habitudes;2013;25,0167135
Basse-Normandie;habitus rguliers;habitudes;2014;23,95200991
Basse-Normandie;habitus rguliers;habitudes;2015;24,10079175
Bourgogne;habitus rguliers;habitudes;2005;28,5
Bourgogne;habitus rguliers;habitudes;2006;26,6
Bourgogne;habitus rguliers;habitudes;2007;23,7
Bourgogne;habitus rguliers;habitudes;2008;22,45614035
Bourgogne;habitus rguliers;habitudes;2009;23,09090909
Bourgogne;habitus rguliers;habitudes;2010;24,55242967
Bourgogne;habitus rguliers;habitudes;2011;20,74468085
Bourgogne;habitus rguliers;habitudes;2012;22,7202473
Bourgogne;habitus rguliers;habitudes;2013;23,74452006
Bourgogne;habitus rguliers;habitudes;2014;24,38915473
Bourgogne;habitus rguliers;habitudes;2015;24,67406819
Bretagne;habitus rguliers;habitudes;2005;31,6
Bretagne;habitus rguliers;habitudes;2006;26,9
Bretagne;habitus rguliers;habitudes;2007;28
Bretagne;habitus rguliers;habitudes;2008;28,58326429
Bretagne;habitus rguliers;habitudes;2009;27,55102041
Bretagne;habitus rguliers;habitudes;2010;25,14713751
Bretagne;habitus rguliers;habitudes;2011;25,23364486
Bretagne;habitus rguliers;habitudes;2012;32,40143369
Bretagne;habitus rguliers;habitudes;2013;25,9449986
Bretagne;habitus rguliers;habitudes;2014;27,46397241
Bretagne;habitus rguliers;habitudes;2015;25,51788015
Centre;habitus rguliers;habitudes;2005;30,5
Centre;habitus rguliers;habitudes;2006;26,7
Centre;habitus rguliers;habitudes;2007;25,7
Centre;habitus rguliers;habitudes;2008;24,92276004
Centre;habitus rguliers;habitudes;2009;29,1322314
Centre;habitus rguliers;habitudes;2010;25,59618442
Centre;habitus rguliers;habitudes;2011;26,52631579
Centre;habitus rguliers;habitudes;2012;26,44003777
Centre;habitus rguliers;habitudes;2013;26,73972561
Centre;habitus rguliers;habitudes;2014;23,86189272
Centre;habitus rguliers;habitudes;2015;26,7133903
Champagne-Ardenne;habitus rguliers;habitudes;2005;26,3
Champagne-Ardenne;habitus rguliers;habitudes;2006;24
Champagne-Ardenne;habitus rguliers;habitudes;2007;21,2
Champagne-Ardenne;habitus rguliers;habitudes;2008;20,88772846
Champagne-Ardenne;habitus rguliers;habitudes;2009;18,9258312
Champagne-Ardenne;habitus rguliers;habitudes;2010;27,45098039
Champagne-Ardenne;habitus rguliers;habitudes;2011;25,46419098
Champagne-Ardenne;habitus rguliers;habitudes;2012;24,09090909
Champagne-Ardenne;habitus rguliers;habitudes;2013;21,11840183
Champagne-Ardenne;habitus rguliers;habitudes;2014;19,56227331
Champagne-Ardenne;habitus rguliers;habitudes;2015;29,71904243
Corse;habitus rguliers;habitudes;2005;
Corse;habitus rguliers;habitudes;2006;
Corse;habitus rguliers;habitudes;2007;
Corse;habitus rguliers;habitudes;2008;
Corse;habitus rguliers;habitudes;2009;
Corse;habitus rguliers;habitudes;2010;
Corse;habitus rguliers;habitudes;2011;
Corse;habitus rguliers;habitudes;2012;
Corse;habitus rguliers;habitudes;2013;
Corse;habitus rguliers;habitudes;2014;
Corse;habitus rguliers;habitudes;2015;
Franche-Comt;habitus rguliers;habitudes;2005;33,6
Franche-Comt;habitus rguliers;habitudes;2006;27,1
Franche-Comt;habitus rguliers;habitudes;2007;32,9
Franche-Comt;habitus rguliers;habitudes;2008;27,04918033
Franche-Comt;habitus rguliers;habitudes;2009;29,01554404
Franche-Comt;habitus rguliers;habitudes;2010;33,33333333
Franche-Comt;habitus rguliers;habitudes;2011;33,43023256
Franche-Comt;habitus rguliers;habitudes;2012;28,89518414
Franche-Comt;habitus rguliers;habitudes;2013;19,88255589
Franche-Comt;habitus rguliers;habitudes;2014;25,13403458
Franche-Comt;habitus rguliers;habitudes;2015;24,92994807
Haute-Normandie;habitus rguliers;habitudes;2005;33,6
Haute-Normandie;habitus rguliers;habitudes;2006;27,7
Haute-Normandie;habitus rguliers;habitudes;2007;24
Haute-Normandie;habitus rguliers;habitudes;2008;24,52830189
Haute-Normandie;habitus rguliers;habitudes;2009;26,16666667
Haute-Normandie;habitus rguliers;habitudes;2010;24,05063291
Haute-Normandie;habitus rguliers;habitudes;2011;26,02040816
Haute-Normandie;habitus rguliers;habitudes;2012;28,75605816
Haute-Normandie;habitus rguliers;habitudes;2013;25,26887779
Haute-Normandie;habitus rguliers;habitudes;2014;26,23175593
Haute-Normandie;habitus rguliers;habitudes;2015;24,18918384
Ile-de-France;habitus rguliers;habitudes;2005;38,4
Ile-de-France;habitus rguliers;habitudes;2006;35,4
Ile-de-France;habitus rguliers;habitudes;2007;35,5
Ile-de-France;habitus rguliers;habitudes;2008;33,76254497
Ile-de-France;habitus rguliers;habitudes;2009;33,64379396
Ile-de-France;habitus rguliers;habitudes;2010;34,21019978
Ile-de-France;habitus rguliers;habitudes;2011;33,39587242
Ile-de-France;habitus rguliers;habitudes;2012;35,78713969
Ile-de-France;habitus rguliers;habitudes;2013;32,72292626
Ile-de-France;habitus rguliers;habitudes;2014;34,25315143
Ile-de-France;habitus rguliers;habitudes;2015;33,71662502
Languedoc-Roussillon;habitus rguliers;habitudes;2005;33,5
Languedoc-Roussillon;habitus rguliers;habitudes;2006;29,6
Languedoc-Roussillon;habitus rguliers;habitudes;2007;31,1
Languedoc-Roussillon;habitus rguliers;habitudes;2008;31,14478114
Languedoc-Roussillon;habitus rguliers;habitudes;2009;30,85106383
Languedoc-Roussillon;habitus rguliers;habitudes;2010;29,13816689
Languedoc-Roussillon;habitus rguliers;habitudes;2011;28,43601896
Languedoc-Roussillon;habitus rguliers;habitudes;2012;27,78810409
Languedoc-Roussillon;habitus rguliers;habitudes;2013;22,92934278
Languedoc-Roussillon;habitus rguliers;habitudes;2014;28,24428225
Languedoc-Roussillon;habitus rguliers;habitudes;2015;30,79786955
Limousin;habitus rguliers;habitudes;2005;
Limousin;habitus rguliers;habitudes;2006;
Limousin;habitus rguliers;habitudes;2007;
Limousin;habitus rguliers;habitudes;2008;
Limousin;habitus rguliers;habitudes;2009;
Limousin;habitus rguliers;habitudes;2010;17,66666667
Limousin;habitus rguliers;habitudes;2011;
Limousin;habitus rguliers;habitudes;2012;
Limousin;habitus rguliers;habitudes;2013;
Limousin;habitus rguliers;habitudes;2014;
Limousin;habitus rguliers;habitudes;2015;
Lorraine;habitus rguliers;habitudes;2005;31,5
Lorraine;habitus rguliers;habitudes;2006;29,2
Lorraine;habitus rguliers;habitudes;2007;27,6
Lorraine;habitus rguliers;habitudes;2008;28,28507795
Lorraine;habitus rguliers;habitudes;2009;28,9532294
Lorraine;habitus rguliers;habitudes;2010;28,46153846
Lorraine;habitus rguliers;habitudes;2011;28,80184332
Lorraine;habitus rguliers;habitudes;2012;27,11682744
Lorraine;habitus rguliers;habitudes;2013;24,03322339
Lorraine;habitus rguliers;habitudes;2014;27,26849225
Lorraine;habitus rguliers;habitudes;2015;28,86273829
Midi-Pyrnes;habitus rguliers;habitudes;2005;35,1
Midi-Pyrnes;habitus rguliers;habitudes;2006;32,1
Midi-Pyrnes;habitus rguliers;habitudes;2007;28,4
Midi-Pyrnes;habitus rguliers;habitudes;2008;26,32050134
Midi-Pyrnes;habitus rguliers;habitudes;2009;28,35183604
Midi-Pyrnes;habitus rguliers;habitudes;2010;29,13478517
Midi-Pyrnes;habitus rguliers;habitudes;2011;27,22852512
Midi-Pyrnes;habitus rguliers;habitudes;2012;28,55910267
Midi-Pyrnes;habitus rguliers;habitudes;2013;27,82851815
Midi-Pyrnes;habitus rguliers;habitudes;2014;30,7447015
Midi-Pyrnes;habitus rguliers;habitudes;2015;27,68034827
Nord-Pas-de-Calais;habitus rguliers;habitudes;2005;31,6
Nord-Pas-de-Calais;habitus rguliers;habitudes;2006;27,8
Nord-Pas-de-Calais;habitus rguliers;habitudes;2007;27,7
Nord-Pas-de-Calais;habitus rguliers;habitudes;2008;23,30163043
Nord-Pas-de-Calais;habitus rguliers;habitudes;2009;28,24010914
Nord-Pas-de-Calais;habitus rguliers;habitudes;2010;24,27138079
Nord-Pas-de-Calais;habitus rguliers;habitudes;2011;21,83828611
Nord-Pas-de-Calais;habitus rguliers;habitudes;2012;27,89067975
Nord-Pas-de-Calais;habitus rguliers;habitudes;2013;22,54401126
Nord-Pas-de-Calais;habitus rguliers;habitudes;2014;25,9652711
Nord-Pas-de-Calais;habitus rguliers;habitudes;2015;27,75610986
Pays de la Loire;habitus rguliers;habitudes;2005;31,4
Pays de la Loire;habitus rguliers;habitudes;2006;29,7
Pays de la Loire;habitus rguliers;habitudes;2007;28,5
Pays de la Loire;habitus rguliers;habitudes;2008;24,48835568
Pays de la Loire;habitus rguliers;habitudes;2009;31,42250531
Pays de la Loire;habitus rguliers;habitudes;2010;29,64705882
Pays de la Loire;habitus rguliers;habitudes;2011;28,28212291
Pays de la Loire;habitus rguliers;habitudes;2012;27,85326087
Pays de la Loire;habitus rguliers;habitudes;2013;26,99221911
Pays de la Loire;habitus rguliers;habitudes;2014;24,58531019
Pays de la Loire;habitus rguliers;habitudes;2015;27,64696671
Picardie;habitus rguliers;habitudes;2005;28,9
Picardie;habitus rguliers;habitudes;2006;25,4
Picardie;habitus rguliers;habitudes;2007;23
Picardie;habitus rguliers;habitudes;2008;24,01372213
Picardie;habitus rguliers;habitudes;2009;20,30075188
Picardie;habitus rguliers;habitudes;2010;22,34848485
Picardie;habitus rguliers;habitudes;2011;19,85428051
Picardie;habitus rguliers;habitudes;2012;25,63106796
Picardie;habitus rguliers;habitudes;2013;20,91113679
Picardie;habitus rguliers;habitudes;2014;23,21965438
Picardie;habitus rguliers;habitudes;2015;26,24313225
Poitou-Charentes;habitus rguliers;habitudes;2005;28,6
Poitou-Charentes;habitus rguliers;habitudes;2006;27,8
Poitou-Charentes;habitus rguliers;habitudes;2007;26,3
Poitou-Charentes;habitus rguliers;habitudes;2008;25,48076923
Poitou-Charentes;habitus rguliers;habitudes;2009;24,26229508
Poitou-Charentes;habitus rguliers;habitudes;2010;23,72685185
Poitou-Charentes;habitus rguliers;habitudes;2011;23,18392581
Poitou-Charentes;habitus rguliers;habitudes;2012;24,68965517
Poitou-Charentes;habitus rguliers;habitudes;2013;26,9291515
Poitou-Charentes;habitus rguliers;habitudes;2014;27,85358423
Poitou-Charentes;habitus rguliers;habitudes;2015;31,52202238
Provence-Alpes-Cte-d'Azur;habitus rguliers;habitudes;2005;33,8
Provence-Alpes-Cte-d'Azur;habitus rguliers;habitudes;2006;32,5
Provence-Alpes-Cte-d'Azur;habitus rguliers;habitudes;2007;28,7
Provence-Alpes-Cte-d'Azur;habitus rguliers;habitudes;2008;26,6802444
Provence-Alpes-Cte-d'Azur;habitus rguliers;habitudes;2009;29,61138478
Provence-Alpes-Cte-d'Azur;habitus rguliers;habitudes;2010;29,45679913
Provence-Alpes-Cte-d'Azur;habitus rguliers;habitudes;2011;28,35051546
Provence-Alpes-Cte-d'Azur;habitus rguliers;habitudes;2012;27,94432548
Provence-Alpes-Cte-d'Azur;habitus rguliers;habitudes;2013;25,54384713
Provence-Alpes-Cte-d'Azur;habitus rguliers;habitudes;2014;28,47195027
Provence-Alpes-Cte-d'Azur;habitus rguliers;habitudes;2015;28,1160547
Rhne-Alpes;habitus rguliers;habitudes;2005;32,8
Rhne-Alpes;habitus rguliers;habitudes;2006;30,3
Rhne-Alpes;habitus rguliers;habitudes;2007;29,4
Rhne-Alpes;habitus rguliers;habitudes;2008;26,6407767
Rhne-Alpes;habitus rguliers;habitudes;2009;28,76420455
Rhne-Alpes;habitus rguliers;habitudes;2010;28,15893386
Rhne-Alpes;habitus rguliers;habitudes;2011;27,70745429
Rhne-Alpes;habitus rguliers;habitudes;2012;30,28985507
Rhne-Alpes;habitus rguliers;habitudes;2013;26,43403741
Rhne-Alpes;habitus rguliers;habitudes;2014;25,9082153
Rhne-Alpes;habitus rguliers;habitudes;2015;26,04947206
Alsace;occasionnels;habitudes;2005;55
Alsace;occasionnels;habitudes;2006;61,5
Alsace;occasionnels;habitudes;2007;65
Alsace;occasionnels;habitudes;2008;70,41884817
Alsace;occasionnels;habitudes;2009;66,93227092
Alsace;occasionnels;habitudes;2010;66,66666667
Alsace;occasionnels;habitudes;2011;67,695962
Alsace;occasionnels;habitudes;2012;71,28589263
Alsace;occasionnels;habitudes;2013;77,21823221
Alsace;occasionnels;habitudes;2014;70,6377171
Alsace;occasionnels;habitudes;2015;69,81900321
Aquitaine;occasionnels;habitudes;2005;56,6
Aquitaine;occasionnels;habitudes;2006;59,8
Aquitaine;occasionnels;habitudes;2007;60,8
Aquitaine;occasionnels;habitudes;2008;69,29755328
Aquitaine;occasionnels;habitudes;2009;66,00496278
Aquitaine;occasionnels;habitudes;2010;65,52631579
Aquitaine;occasionnels;habitudes;2011;68,0788897
Aquitaine;occasionnels;habitudes;2012;65,73323508
Aquitaine;occasionnels;habitudes;2013;70,88285135
Aquitaine;occasionnels;habitudes;2014;65,91995412
Aquitaine;occasionnels;habitudes;2015;69,01109552
Auvergne;occasionnels;habitudes;2005;69,6
Auvergne;occasionnels;habitudes;2006;68,5
Auvergne;occasionnels;habitudes;2007;67,2
Auvergne;occasionnels;habitudes;2008;72,06208426
Auvergne;occasionnels;habitudes;2009;71,61290323
Auvergne;occasionnels;habitudes;2010;71,92192192
Auvergne;occasionnels;habitudes;2011;73,42657343
Auvergne;occasionnels;habitudes;2012;69,95798319
Auvergne;occasionnels;habitudes;2013;72,35263664
Auvergne;occasionnels;habitudes;2014;67,96394963
Auvergne;occasionnels;habitudes;2015;73,85101782
Basse-Normandie;occasionnels;habitudes;2005;62,4
Basse-Normandie;occasionnels;habitudes;2006;64,4
Basse-Normandie;occasionnels;habitudes;2007;69,8
Basse-Normandie;occasionnels;habitudes;2008;70,94736842
Basse-Normandie;occasionnels;habitudes;2009;68,98876404
Basse-Normandie;occasionnels;habitudes;2010;65,97938144
Basse-Normandie;occasionnels;habitudes;2011;70,34313725
Basse-Normandie;occasionnels;habitudes;2012;68,99224806
Basse-Normandie;occasionnels;habitudes;2013;73,79222587
Basse-Normandie;occasionnels;habitudes;2014;73,03790178
Basse-Normandie;occasionnels;habitudes;2015;71,60346569
Bourgogne;occasionnels;habitudes;2005;68
Bourgogne;occasionnels;habitudes;2006;67,2
Bourgogne;occasionnels;habitudes;2007;70,1
Bourgogne;occasionnels;habitudes;2008;74,73684211
Bourgogne;occasionnels;habitudes;2009;74,90909091
Bourgogne;occasionnels;habitudes;2010;71,99488491
Bourgogne;occasionnels;habitudes;2011;76,59574468
Bourgogne;occasionnels;habitudes;2012;73,87944359
Bourgogne;occasionnels;habitudes;2013;72,08655754
Bourgogne;occasionnels;habitudes;2014;73,06254629
Bourgogne;occasionnels;habitudes;2015;73,34682516
Bretagne;occasionnels;habitudes;2005;64,3
Bretagne;occasionnels;habitudes;2006;67,7
Bretagne;occasionnels;habitudes;2007;67,8
Bretagne;occasionnels;habitudes;2008;68,51698426
Bretagne;occasionnels;habitudes;2009;69,70172684
Bretagne;occasionnels;habitudes;2010;71,16104869
Bretagne;occasionnels;habitudes;2011;70,63862928
Bretagne;occasionnels;habitudes;2012;63,94265233
Bretagne;occasionnels;habitudes;2013;69,50640557
Bretagne;occasionnels;habitudes;2014;68,14320599
Bretagne;occasionnels;habitudes;2015;70,74843128
Centre;occasionnels;habitudes;2005;65,1
Centre;occasionnels;habitudes;2006;66,3
Centre;occasionnels;habitudes;2007;68,1
Centre;occasionnels;habitudes;2008;72,39958805
Centre;occasionnels;habitudes;2009;66,6322314
Centre;occasionnels;habitudes;2010;70,0317965
Centre;occasionnels;habitudes;2011;69,68421053
Centre;occasionnels;habitudes;2012;69,68838527
Centre;occasionnels;habitudes;2013;69,83233065
Centre;occasionnels;habitudes;2014;72,04255358
Centre;occasionnels;habitudes;2015;69,86812841
Champagne-Ardenne;occasionnels;habitudes;2005;72,4
Champagne-Ardenne;occasionnels;habitudes;2006;70,3
Champagne-Ardenne;occasionnels;habitudes;2007;73,1
Champagne-Ardenne;occasionnels;habitudes;2008;77,02349869
Champagne-Ardenne;occasionnels;habitudes;2009;77,23785166
Champagne-Ardenne;occasionnels;habitudes;2010;69,60784314
Champagne-Ardenne;occasionnels;habitudes;2011;72,14854111
Champagne-Ardenne;occasionnels;habitudes;2012;73,86363636
Champagne-Ardenne;occasionnels;habitudes;2013;75,97437791
Champagne-Ardenne;occasionnels;habitudes;2014;76,9952002
Champagne-Ardenne;occasionnels;habitudes;2015;67,50864144
Corse;occasionnels;habitudes;2005;
Corse;occasionnels;habitudes;2006;
Corse;occasionnels;habitudes;2007;
Corse;occasionnels;habitudes;2008;
Corse;occasionnels;habitudes;2009;
Corse;occasionnels;habitudes;2010;
Corse;occasionnels;habitudes;2011;
Corse;occasionnels;habitudes;2012;
Corse;occasionnels;habitudes;2013;
Corse;occasionnels;habitudes;2014;
Corse;occasionnels;habitudes;2015;
Franche-Comt;occasionnels;habitudes;2005;61,6
Franche-Comt;occasionnels;habitudes;2006;67,6
